1	-126.523
2	-126.905
3	-127.216
4	-127.534
5	-127.844
6	-128.156
7	-128.469
8	-128.785
9	-129.106
10	-129.432
11	-129.764
12	-130.104
13	-130.454
14	-130.813
15	-131.185
16	-131.569
17	-131.968
18	-132.384
19	-132.819
20	-133.275
21	-133.755
22	-134.262
23	-134.799
24	-135.371
25	-135.983
26	-136.639
27	-137.347
28	-138.114
29	-138.95
30	-139.866
31	-140.876
32	-141.997
33	-143.25
34	-144.661
35	-146.265
36	-148.103
37	-150.231
38	-152.721
39	-155.67
40	-159.202
41	-163.481
42	-168.718
43	-175.165
44	176.92
45	167.371
46	156.297
47	144.261
48	132.222
49	121.141
50	111.584
51	103.662
52	97.211
53	91.971
54	87.691
55	84.162
56	81.217
57	78.731
58	76.61
59	74.779
60	73.185
61	71.784
62	70.542
63	69.433
64	68.435
65	67.533
66	66.712
67	65.96
68	65.269
69	64.63
70	64.037
71	63.485
72	62.967
73	62.482
74	62.024
75	61.591
76	61.18
77	60.788
78	60.414
79	60.056
80	59.712
81	59.38
82	59.059
83	58.748
84	58.445
85	58.149
86	57.859
87	57.573
88	57.29
89	57.009
90	56.728
91	56.445
92	56.159
93	55.865
94	55.56
95	55.239
96	54.893
97	54.512
98	54.074
99	53.544
100	52.849
101	51.819
102	49.934
103	44.475
104	-60.127
105	-116.956
106	-121.36
107	-123.047
108	-124.01
109	-124.677
110	-125.195
111	-125.629
112	-126.011
113	-126.361
114	-126.69
115	-127.005
116	-127.313
117	-127.616
118	-127.918
119	-128.222
120	-128.53
121	-128.844
122	-129.167
123	-129.5
124	-129.847
125	-130.209
126	-130.59
127	-130.992
128	-131.421
129	-131.879
130	-132.373
131	-132.91
132	-133.497
133	-134.144
134	-134.866
135	-135.679
136	-136.605
137	-137.675
138	-138.932
139	-140.436
140	-142.275
141	-144.585
142	-147.582
143	-151.628
144	-157.362
145	-165.958
146	-179.512
147	159.4
148	132.515
149	108.966
150	93.247
151	83.338
152	76.831
153	72.3
154	68.973
155	66.418
156	64.382
157	62.708
158	61.296
159	60.076
160	59.002
161	58.038
162	57.159
163	56.346
164	55.583
165	54.858
166	54.162
167	53.485
168	52.821
169	52.162
170	51.502
171	50.837
172	50.159
173	49.463
174	48.742
175	47.991
176	47.202
177	46.367
178	45.476
179	44.519
180	43.483
181	42.352
182	41.109
183	39.729
184	38.186
185	36.443
186	34.455
187	32.166
188	29.499
189	26.359
190	22.62
191	18.122
192	12.667
193	6.033
194	-1.986
195	-11.477
196	-22.257
197	-33.758
198	-45.132
199	-55.584
200	-64.658
201	-72.262
202	-78.533
203	-83.688
204	-87.945
205	-91.491
206	-94.476
207	-97.017
208	-99.202
209	-101.102
210	-102.77
211	-104.248
212	-105.569
213	-106.76
214	-107.841
215	-108.83
216	-109.741
217	-110.587
218	-111.377
219	-112.12
220	-112.823
221	-113.492
222	-114.134
223	-114.753
224	-115.355
225	-115.943
226	-116.522
227	-117.096
228	-117.67
229	-118.246
230	-118.83
231	-119.427
232	-120.041
233	-120.678
234	-121.345
235	-122.049
236	-122.799
237	-123.606
238	-124.481
239	-125.443
240	-126.509
241	-127.706
242	-129.068
243	-130.637
244	-132.473
245	-134.658
246	-137.305
247	-140.58
248	-144.723
249	-150.085
250	-157.174
251	-166.658
252	-179.176
253	165.315
254	148.406
255	132.735
256	120.009
257	110.355
258	103.155
259	97.734
260	93.572
261	90.306
262	87.691
263	85.559
264	83.792
265	82.306
266	81.043
267	79.957
268	79.015
269	78.191
270	77.466
271	76.825
272	76.254
273	75.743
274	75.286
275	74.874
276	74.502
277	74.166
278	73.862
279	73.586
280	73.336
281	73.109
282	72.904
283	72.718
284	72.549
285	72.398
286	72.261
287	72.139
288	72.03
289	71.935
290	71.851
291	71.778
292	71.716
293	71.665
294	71.624
295	71.593
296	71.571
297	71.559
298	71.557
299	71.564
300	71.58
301	71.614
