1	-87.325
2	-87.136
3	-86.942
4	-86.747
5	-86.551
6	-86.35
7	-86.146
8	-85.938
9	-85.725
10	-85.506
11	-85.281
12	-85.049
13	-84.809
14	-84.561
15	-84.304
16	-84.037
17	-83.759
18	-83.468
19	-83.164
20	-82.845
21	-82.509
22	-82.154
23	-81.779
24	-81.38
25	-80.954
26	-80.499
27	-80.01
28	-79.482
29	-78.909
30	-78.285
31	-77.601
32	-76.847
33	-76.009
34	-75.071
35	-74.012
36	-72.805
37	-71.415
38	-69.793
39	-67.874
40	-65.567
41	-62.74
42	-59.203
43	-54.668
44	-48.706
45	-40.681
46	-29.761
47	-15.237
48	2.469
49	20.929
50	37.777
51	50.522
52	47.053
53	43.997
54	41.993
55	40.378
56	39.008
57	37.802
58	36.709
59	35.692
60	34.725
61	33.782
62	32.84
63	31.877
64	30.866
65	29.776
66	28.568
67	27.189
68	25.564
69	23.58
70	21.062
71	17.714
72	13.015
73	5.964
74	-5.424
75	-24.641
76	-53.289
77	-81.492
78	-100.074
79	-111.047
80	-117.826
81	-122.312
82	-125.463
83	-127.781
84	-129.549
85	-130.935
86	-132.045
87	-132.95
88	-133.697
89	-134.321
90	-134.844
91	-135.285
92	-135.659
93	-135.974
94	-136.239
95	-136.46
96	-136.642
97	-136.789
98	-136.904
99	-136.988
100	-137.043
101	-137.071
